Data;Região;Tipologia;Nº Utentes;ID
2019-02-14;ALENTEJO;ULDM;106;2019-02-14T00:00:00/ALENTEJO/ULDM
2019-02-14;CENTRO;RAMo;2;2019-02-14T00:00:00/CENTRO/RAMo
2019-02-14;LISBOA E VALE DO TEJO;UCP;28;2019-02-14T00:00:00/LISBOA E VALE DO TEJO/UCP
2019-02-14;NORTE;UCP;4;2019-02-14T00:00:00/NORTE/UCP
2019-02-14;ALENTEJO;ECCI;10;2019-02-14T00:00:00/ALENTEJO/ECCI
2019-02-14;ALENTEJO;UMDR;77;2019-02-14T00:00:00/ALENTEJO/UMDR
2019-02-14;CENTRO;ECCI;28;2019-02-14T00:00:00/CENTRO/ECCI
2019-02-14;NORTE;ECCI;108;2019-02-14T00:00:00/NORTE/ECCI
2019-02-14;ALENTEJO;UCP;3;2019-02-14T00:00:00/ALENTEJO/UCP
2019-02-14;LISBOA E VALE DO TEJO;ECCI;27;2019-02-14T00:00:00/LISBOA E VALE DO TEJO/ECCI
2019-02-14;LISBOA E VALE DO TEJO;RTA;1;2019-02-14T00:00:00/LISBOA E VALE DO TEJO/RTA
2019-02-14;ALGARVE;ECCI;1;2019-02-14T00:00:00/ALGARVE/ECCI
2019-02-13;ALGARVE;ECCI;1;2019-02-13T00:00:00/ALGARVE/ECCI
2019-02-13;NORTE;UC;16;2019-02-13T00:00:00/NORTE/UC
2019-02-13;LISBOA E VALE DO TEJO;RAMa;5;2019-02-13T00:00:00/LISBOA E VALE DO TEJO/RAMa
2019-02-13;NORTE;ECCI;109;2019-02-13T00:00:00/NORTE/ECCI
2019-02-13;ALENTEJO;UCP;3;2019-02-13T00:00:00/ALENTEJO/UCP
2019-02-13;CENTRO;ULDM;289;2019-02-13T00:00:00/CENTRO/ULDM
2019-02-13;NORTE;UCP;4;2019-02-13T00:00:00/NORTE/UCP
2019-02-13;NORTE;UMDR;61;2019-02-13T00:00:00/NORTE/UMDR
2019-02-13;LISBOA E VALE DO TEJO;EAD;1;2019-02-13T00:00:00/LISBOA E VALE DO TEJO/EAD
2019-02-13;LISBOA E VALE DO TEJO;UMDR;214;2019-02-13T00:00:00/LISBOA E VALE DO TEJO/UMDR
2019-02-13;LISBOA E VALE DO TEJO;UCP;23;2019-02-13T00:00:00/LISBOA E VALE DO TEJO/UCP
2019-02-13;LISBOA E VALE DO TEJO;ULDM;332;2019-02-13T00:00:00/LISBOA E VALE DO TEJO/ULDM
2019-02-13;NORTE;ULDM;89;2019-02-13T00:00:00/NORTE/ULDM
2019-02-13;ALENTEJO;ULDM;107;2019-02-13T00:00:00/ALENTEJO/ULDM
2019-02-13;CENTRO;ECCI;27;2019-02-13T00:00:00/CENTRO/ECCI
2019-02-13;CENTRO;RAMo;2;2019-02-13T00:00:00/CENTRO/RAMo
2019-02-13;ALENTEJO;UC;99;2019-02-13T00:00:00/ALENTEJO/UC
2019-02-13;ALGARVE;UC;10;2019-02-13T00:00:00/ALGARVE/UC
2019-02-13;CENTRO;UC;62;2019-02-13T00:00:00/CENTRO/UC
2019-02-13;LISBOA E VALE DO TEJO;ECCI;15;2019-02-13T00:00:00/LISBOA E VALE DO TEJO/ECCI
2019-02-13;LISBOA E VALE DO TEJO;UC;184;2019-02-13T00:00:00/LISBOA E VALE DO TEJO/UC
2019-02-13;ALGARVE;UMDR;4;2019-02-13T00:00:00/ALGARVE/UMDR
2019-02-13;ALENTEJO;UMDR;76;2019-02-13T00:00:00/ALENTEJO/UMDR
2019-02-13;NORTE;RAMa;17;2019-02-13T00:00:00/NORTE/RAMa
2019-02-13;ALENTEJO;ECCI;7;2019-02-13T00:00:00/ALENTEJO/ECCI
2019-02-13;ALGARVE;ULDM;24;2019-02-13T00:00:00/ALGARVE/ULDM
2019-02-13;LISBOA E VALE DO TEJO;RTA;1;2019-02-13T00:00:00/LISBOA E VALE DO TEJO/RTA
2019-02-13;CENTRO;UMDR;109;2019-02-13T00:00:00/CENTRO/UMDR
2019-02-12;ALGARVE;ULDM;24;2019-02-12T00:00:00/ALGARVE/ULDM
2019-02-12;CENTRO;UC;54;2019-02-12T00:00:00/CENTRO/UC
2019-02-12;LISBOA E VALE DO TEJO;UCP;26;2019-02-12T00:00:00/LISBOA E VALE DO TEJO/UCP
2019-02-12;ALENTEJO;UC;101;2019-02-12T00:00:00/ALENTEJO/UC
2019-02-12;NORTE;UCP;5;2019-02-12T00:00:00/NORTE/UCP
2019-02-12;ALENTEJO;ULDM;107;2019-02-12T00:00:00/ALENTEJO/ULDM
2019-02-12;CENTRO;ULDM;274;2019-02-12T00:00:00/CENTRO/ULDM
2019-02-12;CENTRO;ECCI;26;2019-02-12T00:00:00/CENTRO/ECCI
2019-02-12;NORTE;UC;14;2019-02-12T00:00:00/NORTE/UC
2019-02-12;ALENTEJO;UMDR;78;2019-02-12T00:00:00/ALENTEJO/UMDR
2019-02-12;LISBOA E VALE DO TEJO;RAMa;5;2019-02-12T00:00:00/LISBOA E VALE DO TEJO/RAMa
2019-02-12;LISBOA E VALE DO TEJO;RTA;1;2019-02-12T00:00:00/LISBOA E VALE DO TEJO/RTA
2019-02-12;LISBOA E VALE DO TEJO;UC;174;2019-02-12T00:00:00/LISBOA E VALE DO TEJO/UC
2019-02-12;ALENTEJO;UCP;3;2019-02-12T00:00:00/ALENTEJO/UCP
2019-02-12;NORTE;RAMa;16;2019-02-12T00:00:00/NORTE/RAMa
2019-02-12;NORTE;UMDR;55;2019-02-12T00:00:00/NORTE/UMDR
2019-02-12;NORTE;ULDM;87;2019-02-12T00:00:00/NORTE/ULDM
2019-02-12;LISBOA E VALE DO TEJO;EAD;1;2019-02-12T00:00:00/LISBOA E VALE DO TEJO/EAD
2019-02-12;ALENTEJO;ECCI;6;2019-02-12T00:00:00/ALENTEJO/ECCI
2019-02-12;ALGARVE;UC;7;2019-02-12T00:00:00/ALGARVE/UC
2019-02-12;ALGARVE;UMDR;4;2019-02-12T00:00:00/ALGARVE/UMDR
2019-02-12;CENTRO;UMDR;108;2019-02-12T00:00:00/CENTRO/UMDR
2019-02-12;LISBOA E VALE DO TEJO;ECCI;19;2019-02-12T00:00:00/LISBOA E VALE DO TEJO/ECCI
2019-02-12;CENTRO;RAMo;2;2019-02-12T00:00:00/CENTRO/RAMo
2019-02-12;ALGARVE;ECCI;1;2019-02-12T00:00:00/ALGARVE/ECCI
2019-02-12;LISBOA E VALE DO TEJO;ULDM;328;2019-02-12T00:00:00/LISBOA E VALE DO TEJO/ULDM
2019-02-12;LISBOA E VALE DO TEJO;UMDR;205;2019-02-12T00:00:00/LISBOA E VALE DO TEJO/UMDR
2019-02-12;NORTE;ECCI;111;2019-02-12T00:00:00/NORTE/ECCI
2019-02-11;ALGARVE;ULDM;25;2019-02-11T00:00:00/ALGARVE/ULDM
2019-02-11;CENTRO;UMDR;110;2019-02-11T00:00:00/CENTRO/UMDR
2019-02-11;NORTE;UCP;3;2019-02-11T00:00:00/NORTE/UCP
2019-02-11;CENTRO;ULDM;266;2019-02-11T00:00:00/CENTRO/ULDM
2019-02-11;LISBOA E VALE DO TEJO;UC;167;2019-02-11T00:00:00/LISBOA E VALE DO TEJO/UC
2019-02-11;LISBOA E VALE DO TEJO;EAD;1;2019-02-11T00:00:00/LISBOA E VALE DO TEJO/EAD
2019-02-11;ALENTEJO;UMDR;81;2019-02-11T00:00:00/ALENTEJO/UMDR
2019-02-11;LISBOA E VALE DO TEJO;RAMa;5;2019-02-11T00:00:00/LISBOA E VALE DO TEJO/RAMa
2019-02-11;ALGARVE;ECCI;2;2019-02-11T00:00:00/ALGARVE/ECCI
2019-02-11;ALGARVE;UMDR;4;2019-02-11T00:00:00/ALGARVE/UMDR
2019-02-11;ALENTEJO;UC;100;2019-02-11T00:00:00/ALENTEJO/UC
2019-02-11;LISBOA E VALE DO TEJO;ECCI;20;2019-02-11T00:00:00/LISBOA E VALE DO TEJO/ECCI
2019-02-11;NORTE;UMDR;47;2019-02-11T00:00:00/NORTE/UMDR
2019-02-11;ALENTEJO;ECCI;7;2019-02-11T00:00:00/ALENTEJO/ECCI
2019-02-11;LISBOA E VALE DO TEJO;ULDM;325;2019-02-11T00:00:00/LISBOA E VALE DO TEJO/ULDM
2019-02-11;CENTRO;RAMo;2;2019-02-11T00:00:00/CENTRO/RAMo
2019-02-11;ALENTEJO;ULDM;112;2019-02-11T00:00:00/ALENTEJO/ULDM
2019-02-11;CENTRO;UC;56;2019-02-11T00:00:00/CENTRO/UC
2019-02-11;NORTE;RAMa;16;2019-02-11T00:00:00/NORTE/RAMa
2019-02-11;LISBOA E VALE DO TEJO;UCP;25;2019-02-11T00:00:00/LISBOA E VALE DO TEJO/UCP
2019-02-11;ALENTEJO;UCP;4;2019-02-11T00:00:00/ALENTEJO/UCP
2019-02-11;ALGARVE;UC;6;2019-02-11T00:00:00/ALGARVE/UC
2019-02-11;NORTE;ECCI;112;2019-02-11T00:00:00/NORTE/ECCI
2019-02-11;LISBOA E VALE DO TEJO;RTA;1;2019-02-11T00:00:00/LISBOA E VALE DO TEJO/RTA
2019-02-11;LISBOA E VALE DO TEJO;UMDR;209;2019-02-11T00:00:00/LISBOA E VALE DO TEJO/UMDR
2019-02-11;CENTRO;ECCI;27;2019-02-11T00:00:00/CENTRO/ECCI
2019-02-11;NORTE;UC;14;2019-02-11T00:00:00/NORTE/UC
2019-02-11;NORTE;ULDM;84;2019-02-11T00:00:00/NORTE/ULDM
2019-02-10;CENTRO;ECCI;19;2019-02-10T00:00:00/CENTRO/ECCI
2019-02-10;NORTE;UMDR;40;2019-02-10T00:00:00/NORTE/UMDR
2019-02-10;ALENTEJO;ECCI;13;2019-02-10T00:00:00/ALENTEJO/ECCI
2019-02-10;NORTE;RAMa;16;2019-02-10T00:00:00/NORTE/RAMa
2019-02-10;ALENTEJO;UCP;4;2019-02-10T00:00:00/ALENTEJO/UCP
2019-02-10;CENTRO;UC;65;2019-02-10T00:00:00/CENTRO/UC
2019-02-10;LISBOA E VALE DO TEJO;EAD;1;2019-02-10T00:00:00/LISBOA E VALE DO TEJO/EAD
2019-02-10;LISBOA E VALE DO TEJO;UCP;30;2019-02-10T00:00:00/LISBOA E VALE DO TEJO/UCP
2019-02-10;NORTE;ECCI;123;2019-02-10T00:00:00/NORTE/ECCI
2019-02-10;ALGARVE;ULDM;25;2019-02-10T00:00:00/ALGARVE/ULDM
2019-02-10;ALGARVE;ECCI;5;2019-02-10T00:00:00/ALGARVE/ECCI
2019-02-10;CENTRO;RAMo;2;2019-02-10T00:00:00/CENTRO/RAMo
2019-02-10;LISBOA E VALE DO TEJO;UC;176;2019-02-10T00:00:00/LISBOA E VALE DO TEJO/UC
2019-02-10;CENTRO;UMDR;117;2019-02-10T00:00:00/CENTRO/UMDR
2019-02-10;ALENTEJO;UC;104;2019-02-10T00:00:00/ALENTEJO/UC
2019-02-10;NORTE;ULDM;83;2019-02-10T00:00:00/NORTE/ULDM
2019-02-10;NORTE;UC;22;2019-02-10T00:00:00/NORTE/UC
2019-02-10;NORTE;USO;1;2019-02-10T00:00:00/NORTE/USO
2019-02-10;LISBOA E VALE DO TEJO;RAMa;5;2019-02-10T00:00:00/LISBOA E VALE DO TEJO/RAMa
2019-02-10;LISBOA E VALE DO TEJO;ECCI;18;2019-02-10T00:00:00/LISBOA E VALE DO TEJO/ECCI
2019-02-10;ALENTEJO;ULDM;115;2019-02-10T00:00:00/ALENTEJO/ULDM
2019-02-10;LISBOA E VALE DO TEJO;UMDR;217;2019-02-10T00:00:00/LISBOA E VALE DO TEJO/UMDR
2019-02-10;LISBOA E VALE DO TEJO;RTA;1;2019-02-10T00:00:00/LISBOA E VALE DO TEJO/RTA
2019-02-10;ALENTEJO;UMDR;84;2019-02-10T00:00:00/ALENTEJO/UMDR
2019-02-10;CENTRO;ULDM;278;2019-02-10T00:00:00/CENTRO/ULDM
2019-02-10;ALGARVE;UC;7;2019-02-10T00:00:00/ALGARVE/UC
2019-02-10;LISBOA E VALE DO TEJO;ULDM;321;2019-02-10T00:00:00/LISBOA E VALE DO TEJO/ULDM
2019-02-10;NORTE;UCP;5;2019-02-10T00:00:00/NORTE/UCP
2019-02-10;ALGARVE;UMDR;4;2019-02-10T00:00:00/ALGARVE/UMDR
2019-02-09;CENTRO;ULDM;278;2019-02-09T00:00:00/CENTRO/ULDM
2019-02-09;LISBOA E VALE DO TEJO;ECCI;18;2019-02-09T00:00:00/LISBOA E VALE DO TEJO/ECCI
2019-02-09;ALENTEJO;ECCI;13;2019-02-09T00:00:00/ALENTEJO/ECCI
2019-02-09;LISBOA E VALE DO TEJO;RTA;1;2019-02-09T00:00:00/LISBOA E VALE DO TEJO/RTA
2019-02-09;ALENTEJO;UMDR;83;2019-02-09T00:00:00/ALENTEJO/UMDR
2019-02-09;ALGARVE;UMDR;4;2019-02-09T00:00:00/ALGARVE/UMDR
2019-02-09;CENTRO;ECCI;19;2019-02-09T00:00:00/CENTRO/ECCI
2019-02-09;ALENTEJO;UC;104;2019-02-09T00:00:00/ALENTEJO/UC
2019-02-09;ALGARVE;ULDM;25;2019-02-09T00:00:00/ALGARVE/ULDM
2019-02-09;LISBOA E VALE DO TEJO;UC;176;2019-02-09T00:00:00/LISBOA E VALE DO TEJO/UC
2019-02-09;NORTE;ULDM;83;2019-02-09T00:00:00/NORTE/ULDM
2019-02-09;NORTE;UMDR;40;2019-02-09T00:00:00/NORTE/UMDR
2019-02-09;ALENTEJO;UCP;4;2019-02-09T00:00:00/ALENTEJO/UCP
2019-02-09;LISBOA E VALE DO TEJO;EAD;1;2019-02-09T00:00:00/LISBOA E VALE DO TEJO/EAD
2019-02-09;ALGARVE;ECCI;5;2019-02-09T00:00:00/ALGARVE/ECCI
2019-02-09;LISBOA E VALE DO TEJO;ULDM;321;2019-02-09T00:00:00/LISBOA E VALE DO TEJO/ULDM
2019-02-09;NORTE;UC;22;2019-02-09T00:00:00/NORTE/UC
2019-02-09;NORTE;USO;1;2019-02-09T00:00:00/NORTE/USO
2019-02-09;LISBOA E VALE DO TEJO;UMDR;217;2019-02-09T00:00:00/LISBOA E VALE DO TEJO/UMDR
2019-02-09;CENTRO;UMDR;117;2019-02-09T00:00:00/CENTRO/UMDR
2019-02-09;NORTE;ECCI;123;2019-02-09T00:00:00/NORTE/ECCI
2019-02-09;ALENTEJO;ULDM;115;2019-02-09T00:00:00/ALENTEJO/ULDM
2019-02-09;NORTE;RAMa;16;2019-02-09T00:00:00/NORTE/RAMa
2019-02-09;LISBOA E VALE DO TEJO;UCP;30;2019-02-09T00:00:00/LISBOA E VALE DO TEJO/UCP
2019-02-09;ALGARVE;UC;7;2019-02-09T00:00:00/ALGARVE/UC
2019-02-09;NORTE;UCP;5;2019-02-09T00:00:00/NORTE/UCP
2019-02-09;CENTRO;UC;64;2019-02-09T00:00:00/CENTRO/UC
2019-02-09;CENTRO;RAMo;2;2019-02-09T00:00:00/CENTRO/RAMo
2019-02-09;LISBOA E VALE DO TEJO;RAMa;5;2019-02-09T00:00:00/LISBOA E VALE DO TEJO/RAMa
2019-02-08;ALENTEJO;UCP;4;2019-02-08T00:00:00/ALENTEJO/UCP
2019-02-08;LISBOA E VALE DO TEJO;ECCI;18;2019-02-08T00:00:00/LISBOA E VALE DO TEJO/ECCI
2019-02-08;CENTRO;ECCI;19;2019-02-08T00:00:00/CENTRO/ECCI
2019-02-08;NORTE;ECCI;123;2019-02-08T00:00:00/NORTE/ECCI
2019-02-08;ALENTEJO;ULDM;115;2019-02-08T00:00:00/ALENTEJO/ULDM
2019-02-08;LISBOA E VALE DO TEJO;UMDR;217;2019-02-08T00:00:00/LISBOA E VALE DO TEJO/UMDR
2019-02-08;ALGARVE;ECCI;5;2019-02-08T00:00:00/ALGARVE/ECCI
2019-02-08;ALGARVE;UC;7;2019-02-08T00:00:00/ALGARVE/UC
2019-02-08;CENTRO;UC;64;2019-02-08T00:00:00/CENTRO/UC
2019-02-08;LISBOA E VALE DO TEJO;UC;176;2019-02-08T00:00:00/LISBOA E VALE DO TEJO/UC
2019-02-08;NORTE;ULDM;80;2019-02-08T00:00:00/NORTE/ULDM
2019-02-08;CENTRO;RAMo;2;2019-02-08T00:00:00/CENTRO/RAMo
2019-02-08;NORTE;UCP;5;2019-02-08T00:00:00/NORTE/UCP
2019-02-08;CENTRO;UMDR;117;2019-02-08T00:00:00/CENTRO/UMDR
2019-02-08;ALENTEJO;UMDR;83;2019-02-08T00:00:00/ALENTEJO/UMDR
2019-02-08;LISBOA E VALE DO TEJO;UCP;30;2019-02-08T00:00:00/LISBOA E VALE DO TEJO/UCP
2019-02-08;LISBOA E VALE DO TEJO;ULDM;321;2019-02-08T00:00:00/LISBOA E VALE DO TEJO/ULDM
2019-02-08;NORTE;RAMa;16;2019-02-08T00:00:00/NORTE/RAMa
2019-02-08;LISBOA E VALE DO TEJO;RAMa;5;2019-02-08T00:00:00/LISBOA E VALE DO TEJO/RAMa
2019-02-08;NORTE;UMDR;37;2019-02-08T00:00:00/NORTE/UMDR
2019-02-08;CENTRO;ULDM;278;2019-02-08T00:00:00/CENTRO/ULDM
2019-02-08;ALENTEJO;UC;104;2019-02-08T00:00:00/ALENTEJO/UC
2019-02-08;LISBOA E VALE DO TEJO;RTA;1;2019-02-08T00:00:00/LISBOA E VALE DO TEJO/RTA
2019-02-08;ALENTEJO;ECCI;12;2019-02-08T00:00:00/ALENTEJO/ECCI
2019-02-08;LISBOA E VALE DO TEJO;EAD;1;2019-02-08T00:00:00/LISBOA E VALE DO TEJO/EAD
2019-02-08;ALGARVE;ULDM;25;2019-02-08T00:00:00/ALGARVE/ULDM
2019-02-08;ALGARVE;UMDR;4;2019-02-08T00:00:00/ALGARVE/UMDR
2019-02-08;NORTE;UC;22;2019-02-08T00:00:00/NORTE/UC
2019-02-08;NORTE;USO;1;2019-02-08T00:00:00/NORTE/USO
2019-02-07;ALENTEJO;UCP;4;2019-02-07T00:00:00/ALENTEJO/UCP
2019-02-07;NORTE;UC;20;2019-02-07T00:00:00/NORTE/UC
2019-02-07;LISBOA E VALE DO TEJO;ULDM;314;2019-02-07T00:00:00/LISBOA E VALE DO TEJO/ULDM
2019-02-07;LISBOA E VALE DO TEJO;RTA;1;2019-02-07T00:00:00/LISBOA E VALE DO TEJO/RTA
2019-02-07;LISBOA E VALE DO TEJO;UC;175;2019-02-07T00:00:00/LISBOA E VALE DO TEJO/UC
2019-02-07;NORTE;ECCI;122;2019-02-07T00:00:00/NORTE/ECCI
2019-02-07;ALENTEJO;UMDR;77;2019-02-07T00:00:00/ALENTEJO/UMDR
2019-02-07;LISBOA E VALE DO TEJO;UCP;27;2019-02-07T00:00:00/LISBOA E VALE DO TEJO/UCP
2019-02-07;NORTE;RAMa;16;2019-02-07T00:00:00/NORTE/RAMa
2019-02-07;CENTRO;ULDM;283;2019-02-07T00:00:00/CENTRO/ULDM
2019-02-07;LISBOA E VALE DO TEJO;ECCI;11;2019-02-07T00:00:00/LISBOA E VALE DO TEJO/ECCI
2019-02-07;ALGARVE;ECCI;1;2019-02-07T00:00:00/ALGARVE/ECCI
2019-02-07;CENTRO;UMDR;121;2019-02-07T00:00:00/CENTRO/UMDR
2019-02-07;CENTRO;ECCI;21;2019-02-07T00:00:00/CENTRO/ECCI
2019-02-07;NORTE;ULDM;84;2019-02-07T00:00:00/NORTE/ULDM
2019-02-07;LISBOA E VALE DO TEJO;UMDR;211;2019-02-07T00:00:00/LISBOA E VALE DO TEJO/UMDR
2019-02-07;NORTE;UCIP1;1;2019-02-07T00:00:00/NORTE/UCIP1
2019-02-07;ALENTEJO;ECCI;9;2019-02-07T00:00:00/ALENTEJO/ECCI
2019-02-07;ALGARVE;UMDR;7;2019-02-07T00:00:00/ALGARVE/UMDR
2019-02-07;NORTE;UCP;4;2019-02-07T00:00:00/NORTE/UCP
2019-02-07;ALENTEJO;ULDM;116;2019-02-07T00:00:00/ALENTEJO/ULDM
2019-02-07;ALENTEJO;UC;108;2019-02-07T00:00:00/ALENTEJO/UC
2019-02-07;ALGARVE;ULDM;25;2019-02-07T00:00:00/ALGARVE/ULDM
2019-02-07;CENTRO;RAMo;2;2019-02-07T00:00:00/CENTRO/RAMo
2019-02-07;CENTRO;UC;60;2019-02-07T00:00:00/CENTRO/UC
2019-02-07;NORTE;UMDR;41;2019-02-07T00:00:00/NORTE/UMDR
2019-02-07;ALGARVE;UC;4;2019-02-07T00:00:00/ALGARVE/UC
2019-02-07;LISBOA E VALE DO TEJO;RAMa;5;2019-02-07T00:00:00/LISBOA E VALE DO TEJO/RAMa
2019-02-06;ALENTEJO;UC;109;2019-02-06T00:00:00/ALENTEJO/UC
2019-02-06;LISBOA E VALE DO TEJO;UMDR;214;2019-02-06T00:00:00/LISBOA E VALE DO TEJO/UMDR
2019-02-06;CENTRO;UC;53;2019-02-06T00:00:00/CENTRO/UC
2019-02-06;ALGARVE;UC;6;2019-02-06T00:00:00/ALGARVE/UC
2019-02-06;CENTRO;UMDR;110;2019-02-06T00:00:00/CENTRO/UMDR
2019-02-06;LISBOA E VALE DO TEJO;ULDM;314;2019-02-06T00:00:00/LISBOA E VALE DO TEJO/ULDM
2019-02-06;NORTE;ULDM;78;2019-02-06T00:00:00/NORTE/ULDM
2019-02-06;LISBOA E VALE DO TEJO;RAMa;5;2019-02-06T00:00:00/LISBOA E VALE DO TEJO/RAMa
2019-02-06;NORTE;UCP;4;2019-02-06T00:00:00/NORTE/UCP
2019-02-06;LISBOA E VALE DO TEJO;UCP;26;2019-02-06T00:00:00/LISBOA E VALE DO TEJO/UCP
2019-02-06;ALENTEJO;UMDR;79;2019-02-06T00:00:00/ALENTEJO/UMDR
2019-02-06;ALENTEJO;ULDM;117;2019-02-06T00:00:00/ALENTEJO/ULDM
2019-02-06;ALGARVE;ULDM;25;2019-02-06T00:00:00/ALGARVE/ULDM
2019-02-06;NORTE;ECCI;119;2019-02-06T00:00:00/NORTE/ECCI
2019-02-06;NORTE;UMDR;37;2019-02-06T00:00:00/NORTE/UMDR
2019-02-06;NORTE;UC;18;2019-02-06T00:00:00/NORTE/UC
2019-02-06;ALENTEJO;UCP;2;2019-02-06T00:00:00/ALENTEJO/UCP
2019-02-06;NORTE;RAMa;16;2019-02-06T00:00:00/NORTE/RAMa
2019-02-06;LISBOA E VALE DO TEJO;UC;178;2019-02-06T00:00:00/LISBOA E VALE DO TEJO/UC
2019-02-06;ALGARVE;ECCI;4;2019-02-06T00:00:00/ALGARVE/ECCI
2019-02-06;ALENTEJO;ECCI;4;2019-02-06T00:00:00/ALENTEJO/ECCI
2019-02-06;CENTRO;ECCI;18;2019-02-06T00:00:00/CENTRO/ECCI
2019-02-06;CENTRO;ULDM;268;2019-02-06T00:00:00/CENTRO/ULDM
2019-02-06;LISBOA E VALE DO TEJO;RTA;1;2019-02-06T00:00:00/LISBOA E VALE DO TEJO/RTA
2019-02-06;LISBOA E VALE DO TEJO;ECCI;11;2019-02-06T00:00:00/LISBOA E VALE DO TEJO/ECCI
2019-02-06;CENTRO;RAMo;2;2019-02-06T00:00:00/CENTRO/RAMo
2019-02-06;ALGARVE;UMDR;6;2019-02-06T00:00:00/ALGARVE/UMDR
2019-02-06;NORTE;UCIP1;1;2019-02-06T00:00:00/NORTE/UCIP1
2019-02-05;ALGARVE;UMDR;5;2019-02-05T00:00:00/ALGARVE/UMDR
2019-02-05;LISBOA E VALE DO TEJO;RTA;1;2019-02-05T00:00:00/LISBOA E VALE DO TEJO/RTA
2019-02-05;LISBOA E VALE DO TEJO;ULDM;308;2019-02-05T00:00:00/LISBOA E VALE DO TEJO/ULDM
2019-02-05;CENTRO;UC;60;2019-02-05T00:00:00/CENTRO/UC
2019-02-05;ALGARVE;ULDM;25;2019-02-05T00:00:00/ALGARVE/ULDM
2019-02-05;NORTE;RAMa;16;2019-02-05T00:00:00/NORTE/RAMa
2019-02-05;CENTRO;RAMo;2;2019-02-05T00:00:00/CENTRO/RAMo
2019-02-05;CENTRO;ULDM;267;2019-02-05T00:00:00/CENTRO/ULDM
2019-02-05;NORTE;UC;18;2019-02-05T00:00:00/NORTE/UC
2019-02-05;NORTE;ULDM;78;2019-02-05T00:00:00/NORTE/ULDM
2019-02-05;ALGARVE;ECCI;2;2019-02-05T00:00:00/ALGARVE/ECCI
2019-02-05;LISBOA E VALE DO TEJO;ECCI;14;2019-02-05T00:00:00/LISBOA E VALE DO TEJO/ECCI
2019-02-05;ALENTEJO;ECCI;3;2019-02-05T00:00:00/ALENTEJO/ECCI
2019-02-05;ALENTEJO;UMDR;77;2019-02-05T00:00:00/ALENTEJO/UMDR
2019-02-05;NORTE;UMDR;33;2019-02-05T00:00:00/NORTE/UMDR
2019-02-05;ALENTEJO;ULDM;114;2019-02-05T00:00:00/ALENTEJO/ULDM
2019-02-05;LISBOA E VALE DO TEJO;UMDR;211;2019-02-05T00:00:00/LISBOA E VALE DO TEJO/UMDR
2019-02-05;NORTE;UCIP1;1;2019-02-05T00:00:00/NORTE/UCIP1
2019-02-05;NORTE;UCP;1;2019-02-05T00:00:00/NORTE/UCP
2019-02-05;LISBOA E VALE DO TEJO;RAMa;5;2019-02-05T00:00:00/LISBOA E VALE DO TEJO/RAMa
2019-02-05;ALENTEJO;UC;107;2019-02-05T00:00:00/ALENTEJO/UC
2019-02-05;CENTRO;ECCI;18;2019-02-05T00:00:00/CENTRO/ECCI
2019-02-05;ALENTEJO;UCP;4;2019-02-05T00:00:00/ALENTEJO/UCP
2019-02-05;LISBOA E VALE DO TEJO;UC;179;2019-02-05T00:00:00/LISBOA E VALE DO TEJO/UC
2019-02-05;NORTE;ECCI;121;2019-02-05T00:00:00/NORTE/ECCI
2019-02-05;CENTRO;UMDR;112;2019-02-05T00:00:00/CENTRO/UMDR
2019-02-05;ALGARVE;UC;7;2019-02-05T00:00:00/ALGARVE/UC
2019-02-05;LISBOA E VALE DO TEJO;UCP;25;2019-02-05T00:00:00/LISBOA E VALE DO TEJO/UCP
2019-02-04;NORTE;UCP;1;2019-02-04T00:00:00/NORTE/UCP
2019-02-04;CENTRO;UC;61;2019-02-04T00:00:00/CENTRO/UC
2019-02-04;ALENTEJO;ULDM;112;2019-02-04T00:00:00/ALENTEJO/ULDM
2019-02-04;CENTRO;UMDR;99;2019-02-04T00:00:00/CENTRO/UMDR
2019-02-04;NORTE;UC;10;2019-02-04T00:00:00/NORTE/UC
2019-02-04;LISBOA E VALE DO TEJO;UCP;22;2019-02-04T00:00:00/LISBOA E VALE DO TEJO/UCP
2019-02-04;NORTE;ECCI;123;2019-02-04T00:00:00/NORTE/ECCI
2019-02-04;NORTE;ULDM;75;2019-02-04T00:00:00/NORTE/ULDM
2019-02-04;LISBOA E VALE DO TEJO;RTA;1;2019-02-04T00:00:00/LISBOA E VALE DO TEJO/RTA
2019-02-04;LISBOA E VALE DO TEJO;UMDR;208;2019-02-04T00:00:00/LISBOA E VALE DO TEJO/UMDR
2019-02-04;ALGARVE;UMDR;7;2019-02-04T00:00:00/ALGARVE/UMDR
2019-02-04;ALGARVE;UC;7;2019-02-04T00:00:00/ALGARVE/UC
2019-02-04;ALENTEJO;UCP;4;2019-02-04T00:00:00/ALENTEJO/UCP
2019-02-04;ALENTEJO;UMDR;77;2019-02-04T00:00:00/ALENTEJO/UMDR
2019-02-04;LISBOA E VALE DO TEJO;ULDM;308;2019-02-04T00:00:00/LISBOA E VALE DO TEJO/ULDM
2019-02-04;CENTRO;RAMo;2;2019-02-04T00:00:00/CENTRO/RAMo
2019-02-04;ALENTEJO;UC;110;2019-02-04T00:00:00/ALENTEJO/UC
2019-02-04;ALENTEJO;ECCI;6;2019-02-04T00:00:00/ALENTEJO/ECCI
2019-02-04;NORTE;UMDR;42;2019-02-04T00:00:00/NORTE/UMDR
